Id,Text,IsFlagged,IsReviewed,CreatedBy,Topics,CorrectAnswer,CorrectAnswerExplanation,IncorrectAnswers
fd782687-f07d-4050-a4d0-dca2064986ef,In which of the following is a right-to-left shunt observed:,FALSE,TRUE,Kat Zed***,Cardio/Respiratory(Year 1);;Children's Health(Year 3);;General Medicine(Year 3),Tetralogy of Fallot,"There are four defects in Tetralogy of Fallot:
- Ventricular septal defect
- Pulmonary stenosis
- RV Hypertrophy
- Overriding aorta

This results in a high RV pressures and shunting of deoxygenated blood into the systemic circulation, resulting in hypoxia.",Patent ductus arteriosus;;Aortic coarctation;;Ventricular septal defect;;Atrial septal defect
61b4213a-0c0c-4867-b928-4b403dc4c15b,"Byron is a 2-week-old infant brought in by his mother who is concerned about his feet. 

On examination, you note that both of Byron's feet are plantar flexed. His toes are swung medially and his soles face inward. This positioning is correctable by gentle manipulation of the feet.

Given the likely diagnosis, what other condition is Byron at risk of?",FALSE,TRUE,Kat Zed***,Children's Health(Year 3);;Musculoskeletal Medicine(Year 3),Hip Dysplasia,"Children with congenital talipes are more likely to have hip dysplasia. 

https://www.rch.org.au/uploadedFiles/Main/Content/ortho/factsheets/POSITIONAL-TALIPES.pdf",Osteomyelitis;;Osteosarcoma;;Intellectual disability;;Juvenile idiopathic arthritis
b8b81e78-a890-4fa8-b20c-fa0922c22bb9,"Keith presents to his GP seeking advice regarding safe sex. He is worried about his risk of contracting HIV. 

On history taking, Keith has sex with men but not with women. In the last 12 months Keith has had 10 sexual partners. He prefers receptive anal sex. He uses condoms as much as possible, however has been known to get ""caught up in the moment"". He currently has no symptoms of an STI and feels well. He recently underwent STI screening which was negative for Chlamydia, Gonorrhoea, HIV, Syphilis and Hepatitis B. He has had no new sexual partners since the screening. 

What is the most effective preventative strategy that could be implemented for Keith?",FALSE,TRUE,Kat Zed***,General Practice(Year 4),Commence dual antiretroviral agents today,"Pre-exposure prophylaxis (PrEP)

PrEP is the use of HIV anti-viral medications to prevent the transmission of HIV. When taken daily, PrEP is up to 99 per cent effective in preventing HIV. Currently only one medication is approved for use as PrEP: co-formulated tenofovir and emtricitabine. It has been used for many years to treat HIV under its
brand name, Truvada. 

Regular HIV screening should be undertaken while on PrEP, however this is not a preventative measure. While 100% condom use is a useful preventative activity, it is unrealistic, as is determining his partner's HIV status prior to intercourse. While post-exposure prophylaxis is as effective as PrEP, commencing PrEP now eliminates the risk that Keith will find himself in a situation where he is at risk and unable to get to a doctor. 

http://www.mshc.org.au/HealthProfessional/PrEP/tabid/1080/Default.aspx",Determine his partner's HIV status prior to engaging in intercourse;;Advise 100% condom use;;Request post-exposure prophylaxis in the event of an unprotected sexual encounter;;Attend regular screening for HIV
15073a7d-f5ed-4a17-a32f-0d13baf51117,"Joseph is a 75 year old man with prostate cancer. He complains of increasing low back pain. Imaging reveals blastic metastatic disease to two adjacent lumbar vertebrae. 

What is the next step in management of his back pain?",FALSE,TRUE,Kat Zed***,"Aged Care, Rehabilitation and Palliative Care(Year 4)",External beam radiation of vertebrae,"TREATMENT OF PATIENTS WITH SYMPTOMATIC BONE METASTASES

External beam radiation therapy   External beam radiation therapy (RT) is the treatment of choice for men with castration-resistant prostate cancer and bone pain that is limited to one or a limited number of sites. (UpToDate)

NOTE: This was a 2017 Deakin MCQ",External beam radiation of prostate;;Watchful waiting;;Radical prostatectomy;;Anti-androgens
ccd23d51-93e0-411a-83a0-f4bd46107466,Which of the following is NOT an absolute contraindication to thrombolysis in the setting of STEMI?,FALSE,TRUE,Kat Zed***,Emergency Medicine(Year 4),Ischaemic stroke 6 months prior,"Ischaemic stroke within 3 months is an absolute contraindication, outside of this period it is not an ABSOLUTE contraindication (however it is a relative contraindication).

The following are absolute contraindications to thrombolysis:
- Risk of bleeding with active bleed or coagulopathy
- Closed head injury or facial trauma <3mth
- Suspected aortic dissection
- Ischaemic stroke <3mths
- ICH at any time
- Known cerebrovascular lesion
- Known intracranial tumour

Source: eTG ""Principles of management of STEMI""",Closed head injury 2 months prior;;Suspected aortic dissection;;PHx ruptured Berry aneurysm repaired 10 years prior;;Known glioblastoma multiforme
23acbf5c-ab8a-42e3-9cc7-57d85345b43a,"Dr Smith, an anaesthetist, is called to the Emergency Department for a patient involved in a motor vehicle accident with chest injury. When Dr Smith arrives, the patient's GCS is 7 (E1V2M4), his blood pressure is 80/45, his oxygen saturation is 85% and he is tachycardic at 140bpm. 

Concerned about the patient's airway, Dr Smith performs a rapid sequence intubation. Shortly afterwards, the patient goes into cardiac arrest. 

Which of the following is LEAST likely to have contributed to the patient's cardiac arrest?",FALSE,TRUE,Kat Zed***,Anaesthetics/ICU(Year 4);;Emergency Medicine(Year 4),Use of Ketamine as an induction agent,"Intubation in the shocked patient can precipitate cardiac arrest by worsening acidosis, hypoxia and hypotension. 

Positive pressure ventilation contributes by decreasing venous return. Propofol is a cardiac depressant, venodilator and vasodilator, thus will reduce cardiac output, worsening hypotension. Ketamine is the induction agent of choice as it has the least cardiac depressant effects.

Techniques for minimising this risk are effective pre-oxygenation, fluid resuscitation and inotropic support if necessary prior to intubation, low dose induction agents (even omitting if pt is sedated enough as a result of shock). 

Source: https://lifeinthefastlane.com/ccc/rapid-sequence-induction-of-the-shock-patient/ ",Inadequate pre-oxygenation;;Use of Propofol as an induction agent;;Positive pressure ventilation;;Inadequate fluid resuscitation
57507291-bb28-4fd9-aafb-78de0d985f81,Which of the following is MORE common among women who have sex exclusively with women compared with women who have sex exclusively with men?,FALSE,TRUE,Kat Zed***,,Bacterial vaginosis,"Prevalence of bacterial vaginosis among the WSW population is significantly higher than in the WSM population. 

Prevalence of HPV is similar in both groups. 

Female to female transmission of gonorrhoea and chlamydia is uncommon. 

Current evidence indicates that women who have sex with women (WSW) have the same rate of STIs as heterosexual women, however the prevalence of particular STIs differs between these groups. WSW should not be presumed to be at low or no risk for STIs based on sexual orientation. 

http://www.sti.guidelines.org.au/populations-and-situations/wsw-women-who-have-sex-with-women#testing-advice ",All are less common;;HPV;;Gonorrhoea;;Chlamydia
d8a50374-264f-4344-9a0b-6cc6e4d25d7f,Which of the following is CORRECT regarding central control of breathing?,TRUE,TRUE,Kat Zed***,Cardio/Respiratory(Year 1),The pontine respiratory group is a key region for rhythm setting and the 'off-switch' for inspiration,,The DRG is active during expiration only;;The dorsal respiratory group is active only during vigorous exercise;;The central pattern generator is located in the Pre-botzinger complex;;The central rhythm generator can be found in the Pons
750b546c-d1c5-493e-9eb0-684da2daef17,"On the Wigger's diagram, the dicrotic notch indicates",FALSE,TRUE,Kat Zed***,,Closure of the aortic valve,,Closure of the mitral valve;;Ventricular contraction;;Opening of the mitral valve;;Atrial contraction causing the atrial 'kick'
2d3b28f3-668e-4aa5-8c29-f7c4754b5475,"A 28-year-old woman presents at 32+2 weeks gestation to a rural hospital. She has had an uncomplicated pregnancy so far, but half an hour prior she complained of a sensation of wetting herself. She has an unknown GBS status. She is G0P2 with one previous miscarriage. On palpation her abdomen is non-tender and the fundus is soft and palpable at 30cm. Aside from being obviously anxious, the mother is well. Foetal HR is 145 with variability and no decelerations. 

What treatment should be initiated while she is being transferred to a tertiary centre?",TRUE,TRUE,Kat Zed***,Women's Health(Year 3),Erythromycin and Betamethasone,"This is a difficult question (which featured in 2018 Deakin MCQs). The way to arrive at the correct answer is first to identify that the patient is presenting in PPROM (preterm premature rupture of membranes). She is presenting prior to 34 weeks, therefore she needs steroids for prophylaxis for neonatal respiratory distress. This rules out two answers in which steroids are not included. Ideally, she needs 2 doses of steroids 24 hours apart. As such, she will have prolonged rupture of membranes and therefore will need antibiotic prophylaxis. Erythromycin is currently recommended for women over 32 weeks. 

The option of terbutaline is a distractor, as based upon the stem the patient is not in active labour. 

https://thewomens.r.worldssl.net/images/uploads/downloadable-records/clinical-guidelines/rupture-of-membranes-preterm-premature-pprom_160517.pdf",Betamethasone;;Penicillin;;Terbutaline and Penicillin;;Betamethasone and Terbutaline
d4ce8e42-f911-42f2-b986-a5e2a74cf0ec,Which of the following is NOT a component of active third stage management?,FALSE,TRUE,Kat Zed***,Women's Health(Year 3),Maternal positioning to aid explusion,"Maternal positioning such as squatting or sitting is used in physiological third stage management, where the placenta is expelled via maternal effort. 

https://thewomens.r.worldssl.net/images/uploads/downloadable-records/clinical-guidelines/third-stage-labour-management_150517.pdf",Uterine massage;;Prophylactic oxytocin administration;;Early cord clamping;;Controlled cord traction
312a018b-3464-418d-b432-736c767962c7,"Richard is a 27 year old snowboarder who was involved in a high velocity accident, in which his sustained a complete spinal cord injury at T4. He was transferred to the rehabilitation ward many months ago and is slowly working on strategies that will allow him to leave hospital. 

You attend Richard's room to check on him and he complains of a pounding headache, blurry vision and a blocked nose. He feels anxious and his face appears flushed. You note in his chart that he has not moved his bowels in three days. On taking his vital signs you find that his blood pressure is 125/80 and his heart rate is 55bpm. 

How would you manage Richard?",FALSE,TRUE,Kat Zed***,"Emergency Medicine(Year 4);;Aged Care, Rehabilitation and Palliative Care(Year 4)",Administer sublingual GTN,"This scenario depicts autonomic dysreflexia. 

Patient's with a lesion higher than T6 are vulnerable to this condition. A noxious stimulus below the level of the lesion triggers an exaggerated sympathetic response. 

Classic signs are a pounding headache, nasal congestion, flushing and sweating above the level of the lesion, bradycardia and an elevated blood pressure 20-40mmHg above the patient's baseline. It is important to note that a spinal injured patient will have a lower than average blood pressure so readings may appear normotensive to the inexperienced practitioner (As mentioned in ""Common Conditions in Rehab 2"" lecture. ",Prescribe a decongestant;;Prescribe opioid analgesia;;Obtain a CT brain;;Prescribe aperients
a9fffe0b-9342-44a7-955f-29c8a315f914,"Of the options below, what is the most important prognostic factor when evaluating melanoma?",FALSE,TRUE,Kat Zed***,General Surgery(Year 3);;General Practice(Year 4),Breslow depth,"http://www.mmmp.org/MMMP/import.mmmp?page=prog_factors.mmmp

NOTE: This was  Deakin MCQ in 2017. Other important prognostic factors that were not included in this answer are ulceration, lymph node involvement and distant metastasis. ",Regression;;Patient age at diagnosis;;Clark level;;Size
11d1e7ad-f448-498a-bdd6-9d00f61d75bb,Which of the following is NOT associated with increased risk of being unable to live independently after a lower limb amputation?,FALSE,TRUE,Kat Zed***,"Aged Care, Rehabilitation and Palliative Care(Year 4)",Requiring inpatient rehabilitation postoperatively,"All patients will benefit from inpatient rehabilitation post-operatively, especially in a facility specialising in amputation.

Most patients living independently prior to major amputation remain independent postoperatively. Highly motivated patients, as evidenced by commitment to a strict rehabilitation program including smoking cessation and weight loss, are more likely to achieve long-term success [82]. Patients with financial resources that allow participation in a well-organized rehabilitation program are also more likely to be successful. The following preoperative factors were found to be significantly associated with an increased risk of being unable to maintain independent living status following amputation [80]:

Ï%Age e70 years (hazard ratio [HR] 4.0", 95% CI 1.7-9.5)
16d61ee4-d178-4a41-b83a-7536b2859e4b,Which of the following vaccinations is NOT routinely given at 12 months of age?,FALSE,TRUE,Kat Zed***,General Practice(Year 4),Rotavirus,"Rotavirus oral vaccine is given at 2 and 4 months. 

While rote-learning the schedule might seem like a waste of time, it has come up in previous MCQs so revising it is not a bad idea. 

https://beta.health.gov.au/health-topics/immunisation/immunisation-throughout-life/national-immunisation-program-schedule",Pneumococcal if born prematurely (<28 weeks);;MMR;;Hib;;Meningococcal C
07178f34-68cb-4e5c-b10b-698306020922,Which of the following is NOT observed in COPD?,FALSE,TRUE,Kat Zed***,Cardio/Respiratory(Year 1);;General Medicine(Year 3),Reduced total lung capacity,"Although the functional capacity of the lungs is reduced in COPD, the total lung capacity is increased. ",Reduced FEV1 to FVC ratio;;Flattening of the diaphragm;;Increased respiratory dead space;;Expanded 'barrel-shaped' chest
7bf1a4b8-3da8-44a6-abf2-1c47b8e75b25,In which of the following conditions is the following ECG change observed?,FALSE,TRUE,Kat Zed***,Emergency Medicine(Year 4),Hypothermia,"These are J or Osborn waves which are characteristically observed in severe hypothermia. 

https://lifeinthefastlane.com/ecg-library/basics/osborn-wave-j-wave/",Hypermagnesaemia;;Hyponatraemia;;Pericarditis;;STEMI
d32de90a-4989-499e-bf72-5fb281cd9fcb,"Eloise is a 45-year-old woman sent into ED after her GP discovered elevated liver function tests in the setting of fatigue and lethargy. 

The liver function tests are as follows:
ALT 1010 (<35)
AST 876 (<40)
GGT 124 (<30)
ALP 130 (30-110)
Bilirubin (total) 50 (<20)

On history Eloise reports 1 week of fatigue, lethargy and mild nausea. Past history reveals obesity and chronic right knee pain which Eloise manages with Panadol Osteo. It has flared up recently requiring Eloise to use Panadiene Forte at times. She also takes the oral contraceptive pill. She is a non-smoker and drinks a glass of wine a night. On examination, Eloise is obese and has mild scleral icterus. You note a palpable liver border which is mildly tender but Murphy's sign is negative. 

What is the most likely cause for Eloise's presentation?",FALSE,TRUE,Kat Zed***,General Medicine(Year 3);;Emergency Medicine(Year 4),Paracetamol OD,"Paracetamol OD is the most common cause of acute liver failure, accounting for 46% of presentations. In Eloise's case, the clue is her uncontrolled right knee pain which she has been managing with multiple paracetamol-containing products. Unintentional overdoses are more common than expected and are important to recognise. 

Autoimmune hepatitis is a possibility in this age group with a hepatitic pattern of LFTs and is the major distractor here, however this is less common than paracetamol OD and in an MCQ you would expect to see a personal or family history of autoimmune disease. 

Eloise fits the demographics for gallstones however her LFTs show a hepatitic, not obstructive, pattern and she is Murphy's negative. Pancreatic cancer would likely have features of weight loss and would also show an obstructive pattern. 

Alcoholic liver disease would typically show elevated AST>ALT. ",Autoimmune hepatitis;;Choledocolithiasis;;Alcoholic hepatitis;;Pancreatic cancer
f99cde11-860e-4a4e-beb3-6693b605af8a,"Josephine is a 77-year-old woman who lives alone after her husband died 12 months prior. She is brought in by her concerned daughter who has noticed that her mother is ""slowing down"". Since her husband died she has experienced agitation during the day and wanders at night, for which she has been commenced on Haloperidol as required. Josephine has experienced recent falls and mobilises with a shuffling gait. On examination you note stiffness in Josephine's limbs and a significant postural drop. 

What is the next step in management?",FALSE,TRUE,Kat Zed***,"Aged Care, Rehabilitation and Palliative Care(Year 4)",Cease Haloperidol,"Haloperidol is associated with extrapyramidal side effects and should be ceased in this case. 

Although a Parkinson's or Parkinson's plus disorder could also explain Josephine's symptoms, iatrogenic causes should be excluded prior to initiating new therapies. 

NOTE: This question was included in Deakin MCQ exams in 2017 AND 2018 (although it had an even longer stem if you can believe that). ",Commence Diazepam;;Commence Benztropine;;Commence Olanzepine;;Commence Levodopa 
1f8f6573-9e12-4a92-aa03-559ff208c19e,Which of the following is NOT included in instructions to patient's commencing bisphosphonate therapy?,FALSE,TRUE,Kat Zed***,General Practice(Year 4),Take on a full stomach to minimise GI side effects,"Due to poor oral absorption of bisphosphonates, food, drink (apart from water) and medication should be avoided before and after administration, according to the product information for each drug. Calcium salts, antacids, and iron and magnesium supplements inhibit absorption, and should not be taken within 2 hours of bisphosphonates.

Source: eTG - ""Treating osteoporosis""
",Adverse effects include oesophagitis and diarrhoea;;Oral or intravenous preparations are available;;Remain sitting upright for 30 minutes post taking;;Attend a dental check up prior to commencing
3c7ca173-683c-400c-8b5a-cacd28aa8d0c,Which of the following does NOT cause urethral discharge in men?,FALSE,TRUE,Kat Zed***,General Practice(Year 4),Syphilis,"DDx for male urethral discharge should include all of the listed answers except Syphilis, which typically presents in the first instance (primary syphilis) with one or more painless genital ulcers (chancre) and inguinal lymphadenopathy. 

Other DDxs for male urethral discharge include Herpes Simplex, Adenoviruses and Ureaplasma urealyticum. 

http://www.sti.guidelines.org.au/syndromes/urethritis-male#possible-causes ",Trichomonas;;Gonorrhoea;;Mycoplasma Genitalium;;Chlamydia
1a80d94b-5c34-47ba-a1dc-1d24f412cba4,"Harold is a 56-year-old lawyer with Type 2 Diabetes, managed with oral Metformin and insulin. He presents to the Emergency Department disoriented and feeling very unwell. He reports feeling excessively thirsty and passing copious urine. He has recently received a course of oral antibiotics for a left leg cellulitis which is not improving. As he has not had much of an appetite, he has omitted his usual insulin. His BGL reads ""high"" on the machine. 

You suspect Harold is experiencing Hyperosmolar Hyperglycaemic Syndrome (HHS). 

When should IV insulin be commenced?",FALSE,TRUE,Kat Zed***,Emergency Medicine(Year 4),Once his BGL plateaus after IV fluid resuscitation,"In HHS, dehydration must be corrected prior to administering insulin. IV fluid administration alone may cause blood glucose to drop by 4-11 points. 

While potassium greater than 3.5 is also a criterion for commencing insulin, his potassium may be 3.5 now - however you would still not commence insulin prior to adequate fluid resuscitation. This is the main distractor. 

IV insulin would be ceased once he commences oral intake. 

There is no need to wait until the blood glucose level is returned from pathology - a reading of ""High"" indicates a BSL of >33 and in this clinical setting that is sufficient to commence treatment. You would also likely send off an ABG which would give you a BSL immediately. 

Source: eTG",Immediately;;Once his blood glucose level is obtained from pathology;;Once he commences oral intake;;Once his potassium level is known to be >3.5
9f12adaa-0fce-441d-b532-5ebb11e34ea3,"Harry is a 34-year-old who presents to the Emergency Department in an agitated state. On examination you observe piloerection, rhinorrhoea, dilated pupils and frequent yawning. 

What is Harry withdrawing from?",FALSE,TRUE,Kat Zed***,Mental Health(Year 3);;Emergency Medicine(Year 4),Opiates,"This is a classic description of opioid withdrawal. 

NOTE: This was a Deakin MCQ in 2017.",Cannabis ;;Alcohol;;Cocaine;;Benzodiazepines
f51bb29f-b777-4eab-b53a-0884dd6c984d,"Theresa is a 90 year-old resident of a high level nursing home who has been diagnosed with pneumonia after experiencing several days of fever, worsening cough and shortness of breath.

What is the most common causative agent of pneumonia in high-level care nursing homes?",FALSE,TRUE,Kat Zed***,"General Medicine(Year 3);;Emergency Medicine(Year 4);;Aged Care, Rehabilitation and Palliative Care(Year 4);;General Practice(Year 4)",Streptococcus Pneumoniae,"Unlike hospital acquired pneumonias, the most common cause of pneumonia in nursing home residents is Streptococcus Pneumonia. Agents such as E Coli and Pseudomonas are common in admitted patients. Mycoplasma is particularly common in young adults. Haemophilus predominantly affects patients with COPD.

https://tgldcdp-tg-org-au.ezproxy-f.deakin.edu.au/viewTopic?etgAccess=true&guidelinePage=Antibiotic&topicfile=community-acquired-pneumonia&guidelineName=Antibiotic&sectionId=toc_d1e1225#toc_d1e1225 
https://emedicine.medscape.com/article/234916-overview
https://academic.oup.com/cid/article/35/10/1205/296925
https://www.aafp.org/afp/2009/0601/p976.html

NOTE: This was a Deakin MCQ in 2017. ",Escherichia Coli;;Mycoplasma Pneumoniae;;Haemophilus Influenza;;Pseudomonas aeruginosa
221ec282-110f-4048-ba06-91ecebfcf6a4,Which of the following is NOT a known risk factor for difficult intubation?,FALSE,TRUE,Kat Zed***,Anaesthetics/ICU(Year 4),Edentulous patient,"Edentulous patients are less likely to have a difficult intubation. 

NOTE: This was a Deakin MCQ in 2017",Mallampati score 4;;Cervical fusion;;Retrognathia;;Neck circumference >40cm
fc54d3ec-af3c-4975-a65b-cf959d965679,The reaction which results in the outer layer of the ovum becoming impenetrable to other sperm is referred to as the: ,FALSE,TRUE,Kat Zed***,Endocrine and Life Cycle(Year 2),Cortical reaction,,Fusion;;Calcific reaction;;Pellucida reaction;;Zona pellucida
fcd1dcfc-461f-4ac2-8abe-5fdbc1f0e5ed,"Mr Smith is a 67 year old who presents to the Emergency Department with fever, shortness of breath and productive cough. After thorough history and examination, the medical team suspects pneumonia to be the cause of his illness. 

Which of the following is not used as part of determining Mr Smith's mortality risk?",FALSE,TRUE,Kat Zed***,Anaesthetics/ICU(Year 4);;General Medicine(Year 3);;Emergency Medicine(Year 4),Blood cultures,"This question requires familiarity with the CURB-65 scoring system which estimates a patient's 30 day mortality risk from community acquired pneumonia. 

Components include:
Confusion
Urea/BUN >7mmol/L
Respiratory rate >30
Blood pressure SBP <90 +/- DBP <60
Age 65+

https://www.mdcalc.com/curb-65-score-pneumonia-severity",Confusion;;BUN;;Age;;Blood pressure
9d387b10-0f88-40b9-b381-61a9a6fd9b96,Which of the following is NOT part of the evaluation of a woman seeking a surgical termination of pregnancy (STOP)?,FALSE,TRUE,Kat Zed***,Women's Health(Year 3),Vaginal examination,"See Dr Deepika Monga's lecture titled ""Termination of pregnancy"" on the Women's Health Cloud site. 

Beta-hCG and ultrasound will confirm an ongoing viable pregnancy, STI screening for chlamydia is important to stratify risk of post-operative endometritis and blood group is important to determine if anti-D should be given. 

Vaginal examination will be undertaken intra-operatively and is not essential prior to procedure. ",Blood group;;beta-hCG;;Ultrasound;;STI screening
448fee7b-e216-4672-ab6e-d9f032e1e71e,"Jessie is an 89-year-old woman undergoing a repair of her fractured left neck of femur after she had a fall. Due to her age, her anaesthetist performs a femoral nerve block so as to avoid a general anaesthetic. 

As the surgery begins, Jessie complains of tingling of her tongue and lips, although they do not appear swollen. She become agitated, moving around on the table, reporting feeling anxious and annoyed by the ringing in her ears. Her blood pressure begins to rise.

What is the definitive management of the condition Jessie is displaying?",FALSE,TRUE,Kat Zed***,Anaesthetics/ICU(Year 4),Intralipid,"The scenario above depicts LAST syndrome (local anaesthetic systemic toxicity), due to excessive or accidental systemic administration of local anaesthetic during a femoral nerve block. The early hallmarks of this condition are perioral tingling, tinnitus and agitation. If untreated, Jessie is at risk of neurological and cardiovascular complications: namely seizure and shock-refractory arrhythmias. 

IV Intralipid is administered in order to bind free circulating local anaesthetic. 

IM Adrenaline would be administered in the event of anaphylactic reaction to anaesthetic agents. Although Jessie does have perioral tingling which may indicate anaphylaxis, the absence of swelling makes this less likely. Anaphylaxis also does not explain the tinnitus or agitation. 

Dantrolene is used in management of malignant hyperthermia. Sedation might be appropriate in the setting of patient anxiety. 

Ceasing the surgery is an important step but would not manage the condition. ",Reassure and consider sedation;;Adrenaline;;Cease the surgery;;Dantrolene
a883ac24-dcd8-4811-9970-7f0ffe5c8437,"Leah is a 26 year old who presents to her GP seeking the oral contraceptive pill. 

Which of the following is NOT an absolute contraindication to prescribing the OCP to this patient?",TRUE,TRUE,Kat Zed***,Women's Health(Year 3);;General Practice(Year 4),Current smoker,"Smoking is not considered an absolute contraindication unless the woman is >35 years of age and smokes >15 cigarettes a day. 

https://www.ranzcog.edu.au/RANZCOG_SITE/media/RANZCOG-MEDIA/Women's%20Health/Statement%20and%20guidelines/Clinical-Obstetrics/Combined-hormonal-contraceptives-(C-Gyn-28)-Review-March-2016.pdf?ext=.pdf",Previous DVT;;< 6 weeks postpartum;;Migraine with aura;;Breast cancer
fa433c96-eed2-4725-9190-bf20c1ae3b3f,To which lymph nodes is testicular cancer most likely to spread?,FALSE,TRUE,Kat Zed***,General Surgery(Year 3),Para-aortic,"The testes (and ovaries) drain to the para-aortic lymph nodes. 

NOTE: This question has come up in both 2017 and 2018 Deakin MCQs. ",Femoral;;Iliac;;Inguinal;;Pudendal
2b521c84-c8dd-44a0-8432-56971d0dbe10,Which of the following is NOT a prognostic indicator in acute pancreatitis?,FALSE,TRUE,Kat Zed***,General Surgery(Year 3);;Anaesthetics/ICU(Year 4);;Emergency Medicine(Year 4),Lipase >250,"Ranson's Criteria:
LDH >350
Age >55
WBC >16
AST >250
Glucose >10

NOTE: This was a Deakin MCQ in 2017",Age >55;;AST >250;;Glucose level >10;;LDH >350
285584f8-902f-43e5-9d9a-c23cda6be643,"Mr Brown is a 55-year-old patient recovering on the Cardiology Ward after suffering from a NSTEMI. He was taken to the Cath Lab after suffering from an episode of chest pain and associated Troponin rise. Mr Brown's cardiologist reports that diffuse vessel disease was observed, for medical management. 

You are preparing Mr Brown's discharge instructions and attend to take a brief history to guide management. Mr Brown's past history includes hypertension, smoking and asthma which is triggered by exercise, cold air and NSAIDs but is currently well controlled. He has had a previous nasal polypectomy. His admission bloods showed a healthy lipid profile and normal renal function. 

Which of the following should you seek his Cardiologist's advice on prior to discharging Mr Brown?",FALSE,TRUE,Kat Zed***,Anaesthetics/ICU(Year 4),Aspirin 100mg daily,"This is a difficult question and relies upon your knowledge of contraindications to Aspirin therapy. 

Mr Brown has a history of NSAID-induced asthma and sinus surgery, which indicates Samter's triad. Mr Brown should have aspirin desensitisation therapy before commencing on regular Aspirin. He may be suitable for Clopidogrel alone, or possibly another anticoagulant, depending on the degree of disease. 

Although he has a normal lipid profile, statins are still recommended for secondary prevention. 

A beta-blocker would also be contraindicated in the presence of asthma. ",Perindopril 5mg daily;;Smoking cessation;;Atorvastatin 40mg daily;;Clopidogrel 75mg daily
6e2c34fd-1dab-47b2-8851-e21e21217023,"Mr Jones is a 74-year-old who presents to the Emergency department following a fall. He was not injured but could not get himself off the floor, and was incontinent of urine. Mr Jones relates that he has had a number of recent falls, usually on rising from his bed. He sleeps poorly so gets up a lot at night. He becomes dizzy prior to falling. 

In the course of your examination you notice that a tremor in both of his hands which is suppressed when he attempts motor tasks. He displays cogwheel rigidity and hypertonia when you attempt to move either wrist. He walks with a shuffling gait. 

What is the most likely underlying diagnosis?",FALSE,TRUE,Kat Zed***,,Multiple System Atrophy,"MSA is one of the Parkinson's Plus disorders and should be considered alongside Parkinson's Disease. 

Although it is difficult to distinguish from PD, especially early in the disease course, features that may suggest MSA as a more likely diagnosis are:

- Symmetrical distribution of tremor
- Early urinary incontinence
- Prominent autonomic symptoms (as seen in this case in Mr Jones's orthostatic hypotension)

Parkinson's disease is typically asymmetrical at onset and autonomic symptoms are less pronounced. Dementia with Lewy bodies is a possibility but in an MCQ you would expect some mention of cognitive symptoms, which typically precede motor symptoms or feature within one year of symptom onset. 

Orthostatic hypotension is present in the stem but is a symptom, rather than a diagnosis. UTI is a possibility but is not strongly suggested. ",Dementia with Lewy bodies;;Urinary tract infection;;Orthostatic hypotension;;Parkinson's Disease
1ac6fb3a-6c5c-4b85-9826-f78efc39b6a5,"Mr Walker is a 60-year-old gentleman who comes to his GP complaining of joint pain and stiffness over the last several months. On history, he is experiencing pain in both shoulders. It is worst in the mornings when he has a great deal of trouble getting out of bed. His hips are also ""giving him trouble"". He is feeling very lethargic and has lost 3 kilos of weight over the period of unwellness. 

Given the likely diagnosis, what examination should be performed in addition to examining his affected joints?",FALSE,TRUE,Kat Zed***,,Palpate the anterolateral scalp,"The likely diagnosis here is Polymyalgia Rheumatica, given the symmetrical shoulder girdle and hip girdle pain coupled with constitutional symptoms. 

15% of patients with PMR also have Temporal Arteritis (Giant cell arteritis). This is a serious and potentially sight-threatening condition which requires specialist treatment. Patients with PMR should be screened for GCA by asking about headaches, jaw claudication, scalp tenderness and visual changes in history and palpating the scalp over the superficial temporal artery, noting pain, palpable pulsation or thickening of the artery. 

The rest are irrelevant to PMR. 

Source: eTG ""Polymyalgia Rheumatica""",Back examination;;PR exam;;Lung auscultation;;Skin examination for rashes
bd6e2738-bb16-49c3-8dee-81949b9c78b5,Which of the following is NOT true of malignant hyperthermia?,FALSE,TRUE,Kat Zed***,Anaesthetics/ICU(Year 4),Signs include hyperthermia and hypocapnoea,"Signs of malignant hyperthermia include muscle rigidity (detected by palpation of the masseters), HYPERcapnoea (not hypocapnoea), acidosis and hyperthermia. ",Caused by excessive calcium release;;Results in rhabdomyolysis if untreated;;Tends to run in families;;An early sign is masseter rigidity
